numStations=1
Station 0:rit
numEvents=7
Access Number: 0            Sta # 0 Nom         Lower           Upper       
2020-03-04T04:23:21.238     437.00282730     437.00281871    437.00283587
2020-03-04T04:24:21.238     437.00099652     437.00098692    437.00100611
2020-03-04T04:25:21.238     436.99905743     436.99904782    436.99906706
2020-03-04T04:26:21.238     436.99721562     436.99720696    436.99722428
2020-03-04T04:27:21.238     436.99563212     436.99562500    436.99563925
2020-03-04T04:28:21.238     436.99437109     436.99436559    436.99437660
2020-03-04T04:29:21.238     436.99341677     436.99341269    436.99342086
2020-03-04T04:30:21.238     436.99271690     436.99271394    436.99271986
2020-03-04T04:31:21.238     436.99221429     436.99221219    436.99221640
Access Number: 1            Sta # 0 Nom         Lower           Upper       
2020-03-04T05:55:18.625     437.00965667     437.00965578    437.00965755
2020-03-04T05:56:18.625     437.00939519     437.00939335    437.00939703
2020-03-04T05:57:18.625     437.00885180     437.00884792    437.00885566
2020-03-04T05:58:18.625     437.00767124     437.00766259    437.00767985
2020-03-04T05:59:18.625     437.00501314     437.00499410    437.00503213
2020-03-04T06:00:18.625     437.00006765     437.00003939    437.00009591
2020-03-04T06:01:18.625     436.99507852     436.99505922    436.99509789
2020-03-04T06:02:18.625     436.99237008     436.99236130    436.99237890
2020-03-04T06:03:18.625     436.99116610     436.99116217    436.99117005
2020-03-04T06:04:18.625     436.99061241     436.99061054    436.99061429
2020-03-04T06:05:18.625     436.99034570     436.99034480    436.99034661
2020-03-04T06:06:18.625     436.99022120     436.99022081    436.99022159
2020-03-04T06:07:18.625     436.99017632     436.99017623    436.99017640
2020-03-04T06:08:18.625     436.99018125     436.99018113    436.99018137
2020-03-04T06:09:18.625     436.99022055     436.99022028    436.99022081
2020-03-04T06:10:18.625     436.99028557     436.99028519    436.99028595
Access Number: 2            Sta # 0 Nom         Lower           Upper       
2020-03-04T07:31:24.746     437.00988937     437.00988901    437.00988972
2020-03-04T07:32:24.746     437.00976768     437.00976675    437.00976860
2020-03-04T07:33:24.746     437.00947609     437.00947391    437.00947826
2020-03-04T07:34:24.746     437.00876264     437.00875707    437.00876819
2020-03-04T07:35:24.746     437.00678115     437.00676485    437.00679737
2020-03-04T07:36:24.746     437.00141562     437.00137893    437.00145226
2020-03-04T07:37:24.746     436.99473664     436.99471263    436.99476076
2020-03-04T07:38:24.746     436.99176004     436.99175183    436.99176830
2020-03-04T07:39:24.746     436.99073072     436.99072769    436.99073376
2020-03-04T07:40:24.746     436.99032942     436.99032817    436.99033068
2020-03-04T07:41:24.746     436.99016198     436.99016147    436.99016249
2020-03-04T07:42:24.746     436.99010097     436.99010084    436.99010111
2020-03-04T07:43:24.746     436.99009763     436.99009755    436.99009772
2020-03-04T07:44:24.746     436.99013044     436.99013020    436.99013067
2020-03-04T07:45:24.746     436.99018876     436.99018842    436.99018911
2020-03-04T07:46:24.746     436.99026687     436.99026643    436.99026730
Access Number: 3            Sta # 0 Nom         Lower           Upper       
2020-03-04T09:08:44.691     437.00903740     437.00903571    437.00903910
2020-03-04T09:09:44.691     437.00857348     437.00857039    437.00857656
2020-03-04T09:10:44.691     437.00772132     437.00771559    437.00772703
2020-03-04T09:11:44.691     437.00613291     437.00612227    437.00614351
2020-03-04T09:12:44.691     437.00331731     437.00329969    437.00333491
