numStations=1
Station 0:rit
numEvents=5
Access Number: 0            Sta # 0 Nom         Lower           Upper       
2020-03-04T00:38:31.196     437.00934769     437.00934569    437.00934968
2020-03-04T00:39:31.196     437.00880553     437.00880195    437.00880911
2020-03-04T00:40:31.196     437.00782903     437.00782255    437.00783549
2020-03-04T00:41:31.196     437.00607169     437.00606017    437.00608318
2020-03-04T00:42:31.196     437.00311804     437.00310005    437.00313600
2020-03-04T00:43:31.196     436.99916088     436.99914057    436.99918120
2020-03-04T00:44:31.196     436.99550735     436.99549196    436.99552276
2020-03-04T00:45:31.196     436.99307680     436.99306765    436.99308598
2020-03-04T00:46:31.196     436.99168873     436.99168365    436.99169383
2020-03-04T00:47:31.196     436.99091849     436.99091566    436.99092133
2020-03-04T00:48:31.196     436.99048814     436.99048656    436.99048973
2020-03-04T00:49:31.196     436.99025045     436.99024960    436.99025131
2020-03-04T00:50:31.196     436.99012900     436.99012860    436.99012939
2020-03-04T00:51:31.196     436.99008273     436.99008264    436.99008282
2020-03-04T00:52:31.196     436.99008852     436.99008839    436.99008865
Access Number: 1            Sta # 0 Nom         Lower           Upper       
2020-03-04T02:11:21.994     437.00971054     437.00970926    437.00971182
2020-03-04T02:12:21.994     437.00934889     437.00934643    437.00935135
2020-03-04T02:13:21.994     437.00864986     437.00864505    437.00865467
2020-03-04T02:14:21.994     437.00725885     437.00724916    437.00726852
2020-03-04T02:15:21.994     437.00451221     437.00449387    437.00453051
2020-03-04T02:16:21.994     437.00006217     437.00003761    437.00008673
2020-03-04T02:17:21.994     436.99558676     436.99556827    436.99560530
2020-03-04T02:18:21.994     436.99280709     436.99279732    436.99281691
2020-03-04T02:19:21.994     436.99140193     436.99139709    436.99140678
2020-03-04T02:20:21.994     436.99070079     436.99069834    436.99070325
2020-03-04T02:21:21.994     436.99034237     436.99034112    436.99034363
2020-03-04T02:22:21.994     436.99016255     436.99016195    436.99016315
2020-03-04T02:23:21.994     436.99008489     436.99008468    436.99008509
2020-03-04T02:24:21.994     436.99007131     436.99007125    436.99007136
2020-03-04T02:25:21.994     436.99010147     436.99010123    436.99010170
2020-03-04T02:26:21.994     436.99016379     436.99016341    436.99016417
Access Number: 2            Sta # 0 Nom         Lower           Upper       
2020-03-04T12:01:10.920     437.00232949     437.00232124    437.00233772
2020-03-04T12:02:10.920     437.00060010     437.00059116    437.00060903
2020-03-04T12:03:10.920     436.99881096     436.99880215    436.99881978
2020-03-04T12:04:10.920     436.99712527     436.99711733    436.99713321
2020-03-04T12:05:10.920     436.99566549     436.99565887    436.99567212
2020-03-04T12:06:10.920     436.99448185     436.99447663    436.99448708
2020-03-04T12:07:10.920     436.99356503     436.99356105    436.99356901
2020-03-04T12:08:10.920     436.99287596     436.99287301    436.99287892
Access Number: 3            Sta # 0 Nom         Lower           Upper       
2020-03-04T13:31:08.267     437.01022987     437.01022961    437.01023013
2020-03-04T13:32:08.267     437.01013209     437.01013132    437.01013287
2020-03-04T13:33:08.267     437.00988391     437.00988205    437.00988576
2020-03-04T13:34:08.267     437.00928312     437.00927850    437.00928773
2020-03-04T13:35:08.267     437.00767880     437.00766576    437.00769177
2020-03-04T13:36:08.267     437.00318719     437.00315379    437.00322049
2020-03-04T13:37:08.267     436.99598914     436.99595861    436.99601979
2020-03-04T13:38:08.267     436.99200394     436.99199263    436.99201531
2020-03-04T13:39:08.267     436.99059631     436.99059222    436.99060042
2020-03-04T13:40:08.267     436.99005836     436.99005668    436.99006004
2020-03-04T13:41:08.267     436.98983307     436.98983236    436.98983377
2020-03-04T13:42:08.267     436.98974461     436.98974438    436.98974484
2020-03-04T13:43:08.267     436.98972788     436.98972784    436.98972792
2020-03-04T13:44:08.267     436.98975494     436.98975472    436.98975516
2020-03-04T13:45:08.267     436.98981231     436.98981196    436.98981266
2020-03-04T13:46:08.267     436.98989284     436.98989238    436.98989329
Access Number: 4            Sta # 0 Nom         Lower           Upper       
2020-03-04T15:05:04.200     437.00821055     437.00820685    437.00821424
2020-03-04T15:06:04.200     437.00727462     437.00726880    437.00728043
2020-03-04T15:07:04.200     437.00581993     437.00581103    437.00582882
2020-03-04T15:08:04.200     437.00367658     437.00366404    437.00368911
2020-03-04T15:09:04.200     437.00088404     437.00086905    437.00089902
2020-03-04T15:10:04.200     436.99790311     436.99788887    436.99791737
2020-03-04T15:11:04.200     436.99535646     436.99534548    436.99536746
2020-03-04T15:12:04.200     436.99352208     436.99351464    436.99352954
2020-03-04T15:13:04.200     436.99231612     436.99231135    436.99232090
2020-03-04T15:14:04.200     436.99155111     436.99154811    436.99155412
2020-03-04T15:15:04.200     436.99107282     436.99107096    436.99107468
2020-03-04T15:16:04.200     436.99077990     436.99077879    436.99078102
2020-03-04T15:17:04.200     436.99060997     436.99060936    436.99061058
2020-03-04T15:18:04.200     436.99052483     436.99052457    436.99052509
